               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 164,            0.032201,            0.031889,            0.003814,             0.85541,             0.77475,             0.80805,             0.46657,             0.03917,            0.033806,           0.0053036,            0.004621,            0.004621,            0.004621
                 165,            0.032821,            0.031986,           0.0040215,             0.86117,             0.76179,             0.80458,             0.46037,             0.03938,            0.033927,            0.005239,            0.004588,            0.004588,            0.004588
                 166,            0.031861,             0.03224,           0.0038442,             0.86002,             0.76562,              0.8065,             0.46676,            0.039091,            0.033713,           0.0051545,            0.004555,            0.004555,            0.004555
                 167,            0.031789,            0.032386,           0.0038241,              0.8585,             0.76962,             0.81007,             0.46995,            0.038887,            0.033275,           0.0051221,            0.004522,            0.004522,            0.004522
                 168,            0.032352,            0.031873,           0.0039484,             0.86105,             0.77234,             0.80896,             0.46343,            0.039121,            0.033648,           0.0052516,            0.004489,            0.004489,            0.004489
                 169,            0.031966,            0.032383,           0.0039396,             0.84618,              0.7654,             0.80356,             0.46975,            0.039146,            0.033803,            0.005314,            0.004456,            0.004456,            0.004456
                 170,             0.03178,            0.031558,           0.0038919,             0.84903,             0.75958,              0.8044,             0.46966,            0.039174,            0.033764,           0.0051761,            0.004423,            0.004423,            0.004423
                 171,            0.032051,            0.032101,           0.0038984,             0.84203,             0.75561,             0.79941,             0.46458,            0.039397,            0.034459,           0.0050897,             0.00439,             0.00439,             0.00439
                 172,            0.032378,            0.032658,           0.0039685,              0.8475,             0.74513,             0.79648,             0.46404,            0.039389,            0.034662,           0.0052343,            0.004357,            0.004357,            0.004357
                 173,            0.031732,            0.032327,            0.003876,             0.85344,             0.75792,             0.80361,             0.46456,            0.039332,            0.034627,           0.0052482,            0.004324,            0.004324,            0.004324
                 174,             0.03189,            0.032094,            0.003925,             0.84374,             0.76709,             0.80192,             0.46591,            0.039177,            0.034226,           0.0052314,            0.004291,            0.004291,            0.004291
                 175,            0.031587,            0.030579,           0.0039683,             0.85292,             0.76562,             0.80571,             0.46774,            0.038991,            0.034067,           0.0052098,            0.004258,            0.004258,            0.004258
                 176,            0.031755,            0.031868,           0.0038708,             0.84185,             0.76639,             0.80001,             0.46721,            0.039089,             0.03421,           0.0052225,            0.004225,            0.004225,            0.004225
                 177,            0.031758,            0.031091,           0.0038833,             0.84931,             0.76457,             0.80085,             0.46808,            0.039173,            0.034165,           0.0051967,            0.004192,            0.004192,            0.004192
                 178,            0.031686,            0.031635,           0.0038006,             0.86388,             0.76075,             0.80621,             0.47134,            0.039016,            0.034297,           0.0051854,            0.004159,            0.004159,            0.004159
                 179,            0.031659,            0.031449,           0.0038087,             0.84348,             0.75739,             0.79703,             0.46302,            0.039391,            0.035024,           0.0052588,            0.004126,            0.004126,            0.004126
                 180,            0.031581,            0.032057,           0.0038467,             0.84972,             0.75951,              0.7997,             0.46139,            0.039402,            0.034857,           0.0052333,            0.004093,            0.004093,            0.004093
                 181,            0.031322,            0.031079,            0.003654,             0.85998,             0.75427,             0.80382,             0.46601,            0.039237,            0.034315,            0.005273,             0.00406,             0.00406,             0.00406
                 182,            0.031056,            0.030814,           0.0037521,             0.84805,             0.76389,             0.80728,             0.47095,            0.038996,            0.034106,           0.0052683,            0.004027,            0.004027,            0.004027
                 183,            0.031592,            0.031169,           0.0038033,              0.8594,             0.75992,             0.80632,             0.47246,             0.03893,            0.034037,           0.0051465,            0.003994,            0.003994,            0.003994
                 184,            0.031297,            0.032296,           0.0037406,             0.84242,              0.7682,             0.80844,             0.46738,            0.039077,            0.033942,           0.0051652,            0.003961,            0.003961,            0.003961
                 185,            0.030932,            0.032565,           0.0037907,             0.86122,             0.74892,             0.80185,              0.4669,            0.039117,            0.034276,           0.0052561,            0.003928,            0.003928,            0.003928
                 186,            0.031276,            0.031046,           0.0038012,             0.86518,             0.76169,             0.81023,             0.46574,            0.039007,            0.034601,           0.0052377,            0.003895,            0.003895,            0.003895
                 187,             0.03195,              0.0311,           0.0040786,             0.86097,             0.76002,             0.80828,             0.46818,            0.038952,            0.034084,           0.0051432,            0.003862,            0.003862,            0.003862
                 188,            0.031066,            0.031919,           0.0038156,             0.85876,              0.7555,             0.80681,             0.46739,            0.038947,            0.034582,             0.00507,            0.003829,            0.003829,            0.003829
                 189,            0.031269,            0.031398,           0.0037892,             0.86094,             0.75455,             0.80255,             0.46833,            0.038932,            0.035183,           0.0051822,            0.003796,            0.003796,            0.003796
                 190,            0.031159,            0.031317,           0.0037675,             0.85533,             0.75895,              0.8021,             0.46552,            0.039192,            0.034749,           0.0051083,            0.003763,            0.003763,            0.003763
                 191,            0.030983,            0.031483,            0.003839,             0.86225,             0.76059,             0.80668,             0.47123,            0.038818,            0.034354,           0.0050562,             0.00373,             0.00373,             0.00373
                 192,            0.031339,            0.031194,           0.0039191,             0.85726,             0.76158,             0.80737,             0.47261,            0.038948,            0.034485,           0.0050441,            0.003697,            0.003697,            0.003697
                 193,            0.031476,            0.030257,           0.0039625,             0.85349,              0.7704,             0.81045,              0.4711,            0.038947,            0.034354,           0.0050547,            0.003664,            0.003664,            0.003664
                 194,            0.031087,             0.03133,           0.0037847,             0.85217,             0.76534,              0.8069,             0.47122,            0.039121,            0.034144,            0.005078,            0.003631,            0.003631,            0.003631
                 195,            0.031117,            0.029878,           0.0038726,             0.85569,             0.75315,             0.80537,             0.47043,            0.039124,            0.033981,           0.0051021,            0.003598,            0.003598,            0.003598
                 196,            0.030963,            0.031034,           0.0038238,             0.85238,              0.7507,              0.7957,             0.46328,            0.039067,            0.034997,           0.0050892,            0.003565,            0.003565,            0.003565
                 197,            0.030785,            0.031046,           0.0036993,             0.85441,             0.75219,              0.8047,             0.46988,            0.038807,            0.034115,           0.0051297,            0.003532,            0.003532,            0.003532
                 198,             0.03091,            0.030946,           0.0037126,              0.8592,             0.76194,             0.81019,             0.46698,            0.038971,            0.034615,           0.0051349,            0.003499,            0.003499,            0.003499
                 199,            0.030866,            0.030866,           0.0037278,             0.85433,             0.75988,             0.80522,             0.46924,            0.038933,            0.034516,           0.0051444,            0.003466,            0.003466,            0.003466
                 200,            0.030752,            0.030809,           0.0037814,             0.85582,             0.77266,             0.81015,             0.47234,            0.038914,            0.034202,           0.0052195,            0.003433,            0.003433,            0.003433
                 201,            0.030928,            0.030129,           0.0038112,             0.85857,             0.76864,             0.80472,             0.46908,            0.039027,            0.034234,           0.0051548,              0.0034,              0.0034,              0.0034
                 202,            0.030989,            0.030347,           0.0037968,             0.85261,             0.76453,             0.80239,             0.46705,            0.038938,            0.034241,           0.0051345,            0.003367,            0.003367,            0.003367
                 203,            0.030596,            0.030624,           0.0037597,             0.85941,              0.7696,             0.80906,             0.46915,            0.038924,            0.034006,            0.005066,            0.003334,            0.003334,            0.003334
                 204,            0.031092,            0.030743,           0.0038688,             0.84964,              0.7791,             0.81012,             0.47119,            0.038896,            0.034082,           0.0051732,            0.003301,            0.003301,            0.003301
                 205,            0.031243,             0.03213,           0.0037438,             0.85109,             0.77001,             0.80548,              0.4692,            0.038915,            0.034409,           0.0052273,            0.003268,            0.003268,            0.003268
                 206,            0.030208,            0.031312,            0.003661,             0.85166,             0.76463,             0.80447,             0.46805,             0.03909,             0.03482,           0.0053081,            0.003235,            0.003235,            0.003235
                 207,            0.030418,            0.030107,           0.0037925,             0.84257,             0.76227,             0.80115,             0.46524,            0.039094,            0.035052,           0.0052568,            0.003202,            0.003202,            0.003202
                 208,            0.030527,            0.030942,           0.0037858,             0.85632,             0.75639,             0.80423,             0.46736,            0.039126,            0.034692,           0.0051811,            0.003169,            0.003169,            0.003169
                 209,            0.030687,            0.030708,           0.0037792,             0.85176,              0.7612,             0.80426,              0.4682,            0.039109,            0.034743,           0.0052808,            0.003136,            0.003136,            0.003136
                 210,            0.030822,            0.030439,           0.0038809,             0.83797,             0.77203,             0.80246,             0.46409,            0.039058,            0.034806,           0.0053339,            0.003103,            0.003103,            0.003103
                 211,            0.030282,            0.030445,           0.0036531,              0.8415,             0.76291,             0.80365,             0.46578,            0.039047,            0.034971,           0.0053667,             0.00307,             0.00307,             0.00307
                 212,            0.030662,            0.030549,            0.003771,             0.83473,             0.76305,             0.80275,             0.46778,            0.039027,            0.035237,           0.0053238,            0.003037,            0.003037,            0.003037
                 213,            0.030152,            0.030209,           0.0035964,             0.85584,             0.76203,             0.80801,             0.46998,            0.038903,            0.035116,           0.0052782,            0.003004,            0.003004,            0.003004
                 214,            0.031019,            0.031394,           0.0037756,             0.85235,             0.75389,             0.80201,             0.46608,            0.039146,            0.035867,           0.0053139,            0.002971,            0.002971,            0.002971
                 215,            0.030412,            0.029875,           0.0037287,             0.84855,             0.76238,             0.80434,             0.47106,            0.038939,            0.035648,           0.0053137,            0.002938,            0.002938,            0.002938
                 216,            0.030525,            0.029818,            0.003769,             0.85349,             0.75816,             0.80149,             0.46836,            0.039039,             0.03546,           0.0053036,            0.002905,            0.002905,            0.002905
                 217,            0.030153,            0.030074,           0.0037235,             0.85263,             0.76432,             0.80796,             0.47133,            0.038913,            0.034983,           0.0052929,            0.002872,            0.002872,            0.002872
                 218,            0.029992,             0.02928,           0.0037538,             0.85708,             0.75725,             0.80815,              0.4711,             0.03897,            0.035234,           0.0051957,            0.002839,            0.002839,            0.002839
                 219,            0.029902,            0.029554,           0.0035234,             0.85377,             0.75985,             0.80689,             0.47127,            0.039025,            0.035213,           0.0051527,            0.002806,            0.002806,            0.002806
                 220,             0.03084,            0.031169,            0.003922,             0.85371,             0.75699,             0.79791,             0.46868,            0.039068,            0.035298,           0.0051902,            0.002773,            0.002773,            0.002773
                 221,            0.030045,            0.029955,           0.0035831,             0.85136,             0.75963,             0.80243,             0.47209,            0.038945,            0.035155,            0.005249,             0.00274,             0.00274,             0.00274
                 222,            0.030195,            0.030165,           0.0037263,              0.8577,             0.75385,             0.80608,              0.4714,            0.038971,            0.035197,           0.0052205,            0.002707,            0.002707,            0.002707
                 223,            0.029979,            0.030583,           0.0037026,             0.84736,             0.76727,             0.80902,              0.4712,             0.03897,            0.035149,            0.005232,            0.002674,            0.002674,            0.002674
                 224,            0.029952,            0.030491,           0.0037096,             0.86124,             0.75856,             0.81142,             0.47396,            0.038864,            0.035343,           0.0052232,            0.002641,            0.002641,            0.002641
                 225,            0.030017,            0.029593,           0.0037222,              0.8572,              0.7562,             0.80683,             0.47267,            0.038791,            0.035239,           0.0051985,            0.002608,            0.002608,            0.002608
                 226,            0.030107,            0.030281,           0.0037466,             0.85435,             0.76298,             0.80565,             0.47184,            0.038946,            0.035501,           0.0052154,            0.002575,            0.002575,            0.002575
                 227,            0.029905,            0.029898,           0.0037276,             0.84907,             0.75854,             0.80612,             0.47233,            0.039077,            0.035654,           0.0052477,            0.002542,            0.002542,            0.002542
                 228,            0.029536,            0.029205,           0.0035795,             0.85179,             0.76536,             0.80747,             0.47335,            0.038966,            0.035373,           0.0052333,            0.002509,            0.002509,            0.002509
                 229,            0.030135,            0.029491,           0.0038743,             0.85023,             0.76679,             0.80503,              0.4705,            0.039024,            0.035674,           0.0052176,            0.002476,            0.002476,            0.002476
                 230,            0.029887,            0.030251,            0.003715,             0.85541,             0.76076,              0.8045,             0.47088,            0.039025,            0.035735,           0.0052012,            0.002443,            0.002443,            0.002443
                 231,            0.029628,            0.029235,           0.0036756,             0.84691,             0.76301,             0.80625,             0.47414,             0.03881,            0.035657,           0.0051687,             0.00241,             0.00241,             0.00241
                 232,            0.029508,             0.02962,           0.0036094,             0.85329,             0.75998,             0.80527,             0.47305,            0.038873,             0.03553,           0.0051705,            0.002377,            0.002377,            0.002377
                 233,            0.029593,            0.029049,           0.0035368,             0.85014,             0.75763,             0.80084,             0.47162,            0.038883,            0.035593,           0.0051724,            0.002344,            0.002344,            0.002344
                 234,            0.030005,            0.030372,           0.0037846,             0.85507,             0.76397,             0.80433,             0.47191,            0.038879,            0.035471,            0.005171,            0.002311,            0.002311,            0.002311
                 235,              0.0296,            0.029242,           0.0036802,              0.8567,             0.75864,             0.80141,             0.47031,            0.038889,            0.035523,           0.0052495,            0.002278,            0.002278,            0.002278
                 236,            0.029603,            0.029384,           0.0035756,             0.84898,             0.76067,             0.80204,             0.47141,             0.03889,            0.035657,           0.0052999,            0.002245,            0.002245,            0.002245
                 237,            0.029697,            0.029184,           0.0037283,             0.85297,             0.76162,             0.80454,             0.47167,            0.038941,            0.036097,           0.0052667,            0.002212,            0.002212,            0.002212
                 238,            0.029384,            0.029837,           0.0036781,             0.85041,             0.75962,             0.80553,             0.47252,            0.039012,            0.035935,           0.0053118,            0.002179,            0.002179,            0.002179
                 239,            0.029835,            0.029636,           0.0038442,             0.85279,              0.7555,             0.80212,             0.47214,            0.039043,            0.036101,            0.005351,            0.002146,            0.002146,            0.002146
                 240,            0.029105,             0.02948,           0.0037058,             0.84393,             0.76464,             0.80435,             0.47126,            0.039036,            0.035827,           0.0052717,            0.002113,            0.002113,            0.002113
                 241,            0.029367,            0.028612,           0.0036259,             0.85461,              0.7579,             0.80637,             0.47251,            0.039025,            0.035361,           0.0052541,             0.00208,             0.00208,             0.00208
                 242,            0.028937,             0.02885,           0.0035217,             0.85812,             0.75128,             0.80347,             0.47134,            0.039039,             0.03537,           0.0052438,            0.002047,            0.002047,            0.002047
                 243,            0.029292,            0.029461,           0.0035897,                0.86,             0.75294,             0.80446,             0.47297,            0.039032,            0.035559,           0.0052494,            0.002014,            0.002014,            0.002014
                 244,            0.029213,            0.029174,           0.0035809,              0.8478,             0.76999,             0.80705,             0.47467,            0.039039,            0.035794,           0.0052834,            0.001981,            0.001981,            0.001981
                 245,            0.029577,            0.029331,           0.0038401,             0.85917,             0.75771,              0.8056,             0.47413,            0.038933,            0.035585,           0.0051991,            0.001948,            0.001948,            0.001948
                 246,            0.029149,            0.029643,            0.003644,             0.85868,             0.75823,             0.80532,             0.47182,            0.038931,            0.035697,           0.0052229,            0.001915,            0.001915,            0.001915
                 247,            0.029468,            0.028503,           0.0036667,             0.84426,             0.77349,             0.80875,              0.4728,            0.038901,            0.035581,           0.0051921,            0.001882,            0.001882,            0.001882
                 248,            0.029258,            0.028699,           0.0036809,             0.84932,              0.7633,             0.80474,             0.47025,            0.039035,            0.035494,           0.0051868,            0.001849,            0.001849,            0.001849
                 249,            0.029506,            0.030025,           0.0036973,             0.85257,             0.76071,             0.80375,             0.46998,            0.039094,            0.035651,           0.0052131,            0.001816,            0.001816,            0.001816
                 250,             0.02921,            0.028633,           0.0036621,             0.84638,             0.76218,             0.80243,             0.46949,            0.039093,            0.035566,           0.0052129,            0.001783,            0.001783,            0.001783
                 251,            0.028912,            0.029161,           0.0035979,             0.85544,             0.75629,             0.80494,             0.47052,            0.039166,            0.035887,           0.0052826,             0.00175,             0.00175,             0.00175
                 252,            0.029217,            0.029641,           0.0037123,             0.85736,              0.7567,              0.8034,             0.47142,            0.039102,            0.035909,           0.0052482,            0.001717,            0.001717,            0.001717
                 253,            0.028836,            0.028763,           0.0035899,             0.85135,             0.76588,             0.80439,             0.47135,             0.03907,            0.035788,           0.0052133,            0.001684,            0.001684,            0.001684
                 254,            0.029299,            0.029481,           0.0036928,              0.8506,             0.76463,             0.80572,             0.47243,            0.039075,            0.035909,           0.0052186,            0.001651,            0.001651,            0.001651
                 255,            0.028845,            0.028129,           0.0035216,             0.85778,             0.75848,             0.80501,             0.47392,             0.03907,            0.036009,           0.0052244,            0.001618,            0.001618,            0.001618
                 256,            0.028885,            0.029404,           0.0035679,             0.85118,             0.76007,             0.80052,             0.47145,            0.039184,            0.036105,           0.0052347,            0.001585,            0.001585,            0.001585
                 257,            0.028719,            0.028635,           0.0036144,             0.84552,             0.76224,             0.80028,             0.47044,            0.039271,            0.036184,           0.0052532,            0.001552,            0.001552,            0.001552
                 258,            0.028715,            0.029302,           0.0035644,             0.85424,             0.75419,             0.79937,             0.47062,            0.039322,            0.036141,           0.0052821,            0.001519,            0.001519,            0.001519
                 259,            0.028985,            0.028841,           0.0036145,             0.85128,             0.75243,             0.79771,             0.47061,            0.039298,            0.036215,           0.0052624,            0.001486,            0.001486,            0.001486
                 260,            0.029342,            0.028005,           0.0037723,             0.84807,             0.75819,             0.80085,             0.47077,             0.03922,            0.036175,           0.0052585,            0.001453,            0.001453,            0.001453
                 261,            0.028567,            0.028069,           0.0035696,             0.84342,             0.76523,             0.80028,             0.47121,            0.039193,             0.03626,           0.0052769,             0.00142,             0.00142,             0.00142
                 262,            0.028773,            0.027204,           0.0034774,             0.85168,             0.75251,              0.8009,             0.47233,            0.039174,            0.036215,           0.0052937,            0.001387,            0.001387,            0.001387
                 263,            0.028394,            0.028582,            0.003603,             0.84502,             0.76498,             0.80466,             0.47397,            0.039141,            0.036203,           0.0053033,            0.001354,            0.001354,            0.001354
                 264,            0.029001,            0.028755,           0.0037878,             0.85661,             0.75439,              0.8045,             0.47351,            0.039102,            0.035994,           0.0052598,            0.001321,            0.001321,            0.001321
                 265,            0.028903,            0.028825,              0.0037,             0.85456,             0.75775,             0.80406,              0.4739,             0.03909,            0.036198,           0.0052229,            0.001288,            0.001288,            0.001288
                 266,            0.028774,            0.028748,           0.0036621,             0.85791,             0.75714,             0.80185,             0.47295,            0.039154,            0.036231,           0.0052241,            0.001255,            0.001255,            0.001255
                 267,            0.028215,             0.02836,           0.0035832,             0.85161,              0.7589,              0.8011,             0.47311,            0.039175,            0.036339,           0.0052466,            0.001222,            0.001222,            0.001222
                 268,            0.028702,            0.028724,           0.0036609,             0.85906,             0.75151,             0.80091,             0.47251,             0.03915,            0.036312,           0.0052654,            0.001189,            0.001189,            0.001189
                 269,            0.028733,             0.02849,           0.0036431,             0.85519,             0.76125,              0.8048,             0.47124,             0.03916,            0.036082,           0.0052829,            0.001156,            0.001156,            0.001156
                 270,            0.028428,            0.028042,            0.003638,             0.85096,             0.76226,             0.80562,             0.47083,            0.039188,            0.036086,           0.0053056,            0.001123,            0.001123,            0.001123
                 271,            0.028589,            0.028692,           0.0036247,             0.84509,             0.76194,             0.80205,             0.47033,            0.039201,            0.036252,           0.0053235,             0.00109,             0.00109,             0.00109
                 272,            0.028757,            0.028905,           0.0035491,             0.85443,             0.75741,             0.80206,              0.4709,            0.039206,            0.036455,           0.0053153,            0.001057,            0.001057,            0.001057
                 273,            0.028716,            0.028323,            0.003702,             0.85028,             0.75694,             0.80067,             0.47015,            0.039228,            0.036576,           0.0053044,            0.001024,            0.001024,            0.001024
                 274,            0.028618,             0.02885,           0.0035806,             0.85409,             0.75292,             0.80027,             0.47101,             0.03922,            0.036451,           0.0052894,            0.000991,            0.000991,            0.000991
                 275,            0.028136,            0.028267,           0.0034627,             0.84972,             0.75778,             0.80033,             0.47065,            0.039231,            0.036502,            0.005296,            0.000958,            0.000958,            0.000958
                 276,            0.027991,            0.027216,           0.0034458,             0.84468,             0.75827,             0.79844,             0.47051,             0.03919,            0.036436,           0.0053114,            0.000925,            0.000925,            0.000925
                 277,            0.028647,            0.029269,           0.0037182,             0.84481,             0.75862,             0.79926,             0.47178,            0.039151,            0.036441,           0.0053092,            0.000892,            0.000892,            0.000892
                 278,            0.028391,            0.028466,           0.0037301,              0.8655,             0.74063,             0.80002,             0.47033,            0.039175,            0.036628,           0.0053143,            0.000859,            0.000859,            0.000859
                 279,             0.02842,            0.027554,           0.0036336,             0.84476,             0.75905,             0.79856,             0.46955,            0.039185,            0.036703,           0.0053113,            0.000826,            0.000826,            0.000826
                 280,            0.028068,            0.028164,           0.0034381,             0.84663,             0.75927,             0.79859,             0.46991,            0.039175,            0.036688,           0.0053143,            0.000793,            0.000793,            0.000793
                 281,            0.028031,            0.027461,           0.0035708,             0.84632,             0.75961,             0.80015,             0.47167,            0.039163,            0.036593,           0.0053171,             0.00076,             0.00076,             0.00076
                 282,             0.02805,            0.028167,            0.003575,             0.84418,             0.75889,             0.80012,             0.47129,            0.039158,            0.036571,           0.0053403,            0.000727,            0.000727,            0.000727
                 283,            0.028084,            0.027923,           0.0034677,             0.84729,             0.75939,             0.80204,             0.47073,            0.039197,            0.036635,           0.0053659,            0.000694,            0.000694,            0.000694
                 284,            0.028044,            0.028625,            0.003513,             0.84999,             0.75792,             0.80206,              0.4706,            0.039218,            0.036692,           0.0053739,            0.000661,            0.000661,            0.000661
                 285,            0.027694,            0.027698,           0.0035312,             0.85102,              0.7603,             0.80249,             0.47139,            0.039202,            0.036706,           0.0053742,            0.000628,            0.000628,            0.000628
                 286,            0.028109,            0.027472,           0.0036101,             0.85157,             0.75993,             0.80112,              0.4708,            0.039204,            0.036775,           0.0053618,            0.000595,            0.000595,            0.000595
                 287,            0.027748,            0.027476,           0.0034946,             0.85228,              0.7599,             0.80028,             0.47174,            0.039218,            0.036767,           0.0053307,            0.000562,            0.000562,            0.000562
                 288,            0.028119,            0.027984,           0.0035859,             0.85549,             0.75489,             0.80118,             0.47091,            0.039213,            0.036692,           0.0053034,            0.000529,            0.000529,            0.000529
                 289,            0.028118,            0.027608,           0.0036278,             0.85057,             0.75549,             0.80037,             0.47188,            0.039198,            0.036712,           0.0052919,            0.000496,            0.000496,            0.000496
                 290,             0.02769,            0.027996,            0.003453,             0.84763,              0.7586,             0.80112,             0.47184,            0.039206,            0.036711,           0.0052974,            0.000463,            0.000463,            0.000463
                 291,            0.027645,            0.027473,           0.0035897,             0.84855,              0.7599,             0.80125,             0.47153,            0.039206,            0.036579,           0.0053057,             0.00043,             0.00043,             0.00043
                 292,            0.027803,             0.02704,           0.0034067,             0.84929,             0.76105,              0.8011,             0.47144,            0.039211,            0.036599,            0.005314,            0.000397,            0.000397,            0.000397
                 293,            0.028173,            0.026216,           0.0035331,             0.84987,             0.76075,             0.80197,             0.47172,            0.039186,            0.036672,           0.0053299,            0.000364,            0.000364,            0.000364
                 294,            0.028057,            0.027098,            0.003542,             0.84344,             0.76228,             0.80083,             0.47199,            0.039172,            0.036662,           0.0053419,            0.000331,            0.000331,            0.000331
                 295,            0.028068,             0.02765,           0.0036587,             0.84834,             0.75756,             0.80132,             0.47092,             0.03917,            0.036653,           0.0053452,            0.000298,            0.000298,            0.000298
                 296,            0.028193,            0.027793,           0.0035877,              0.8555,             0.75125,             0.80082,             0.47118,            0.039167,            0.036622,           0.0053577,            0.000265,            0.000265,            0.000265
                 297,            0.027698,            0.027864,           0.0035029,              0.8498,             0.75569,             0.80153,             0.47053,            0.039176,             0.03666,           0.0053607,            0.000232,            0.000232,            0.000232
                 298,             0.02808,            0.027325,           0.0036447,             0.84939,             0.75723,             0.80192,              0.4715,            0.039163,            0.036694,           0.0053562,            0.000199,            0.000199,            0.000199
                 299,              0.0277,            0.027758,           0.0034963,             0.85146,              0.7562,             0.80265,             0.47166,            0.039157,            0.036721,           0.0053583,            0.000166,            0.000166,            0.000166
